order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
160832,129,Jilin,638,126.53853,43.84502,38870,1,07-21 08:46:00,07-21 08:46:00,126.54422,43.85012,07-21 09:35:00,07-21 09:35:00,126.53823,43.84563,0721
3694402,129,Jilin,638,126.53829,43.84594,38870,1,07-15 08:39:00,07-15 08:39:00,126.54445,43.8502,07-15 09:24:00,07-15 09:24:00,126.54191,43.84604,0715
973450,129,Jilin,638,126.53952,43.8451,38870,1,07-09 09:25:00,07-09 09:25:00,126.54434,43.85015,07-09 13:01:00,07-09 13:01:00,126.53927,43.84511,0709
1312482,129,Jilin,1520,126.53807,43.84545,38870,1,09-11 08:36:00,09-11 08:36:00,126.54453,43.85022,09-11 15:05:00,09-11 15:05:00,126.5378,43.84544,0911
1853101,129,Jilin,1520,126.53867,43.84491,38870,1,09-19 08:34:00,09-19 08:34:00,126.54457,43.85023,09-19 12:12:00,09-19 12:12:00,126.53881,43.84503,0919
3039982,129,Jilin,1520,126.53813,43.84534,38870,1,10-14 08:53:00,10-14 08:53:00,126.54459,43.85021,10-14 13:40:00,10-14 13:40:00,126.54134,43.8458,1014
2394126,129,Jilin,1520,126.53857,43.84491,38870,1,09-17 07:28:00,09-17 07:28:00,126.54455,43.85039,09-17 11:37:00,09-17 11:37:00,126.53867,43.84484,0917
2112703,129,Jilin,1520,126.53816,43.84548,38870,1,09-13 08:50:00,09-13 08:50:00,126.54444,43.85036,09-13 09:49:00,09-13 09:49:00,126.53777,43.84556,0913
969331,129,Jilin,1520,126.53903,43.84521,38870,1,09-20 09:07:00,09-20 09:07:00,126.54454,43.85038,09-20 11:20:00,09-20 11:20:00,126.53894,43.84546,0920
2028495,129,Jilin,1520,126.53844,43.84605,38870,1,10-12 10:06:00,10-12 10:06:00,126.5445,43.85026,10-12 10:43:00,10-12 10:43:00,126.53834,43.84603,1012
3054264,129,Jilin,1520,126.53882,43.84512,38870,1,09-07 07:16:00,09-07 07:16:00,126.54448,43.85024,09-07 12:05:00,09-07 12:05:00,126.53922,43.84546,0907
1736047,129,Jilin,1520,126.53912,43.84492,38870,1,09-14 08:47:00,09-14 08:47:00,126.54452,43.85023,09-14 13:28:00,09-14 13:28:00,126.5388,43.84499,0914
3614035,129,Jilin,1520,126.53915,43.84521,38870,1,10-17 08:43:00,10-17 08:43:00,126.5445,43.85024,10-17 14:09:00,10-17 14:09:00,126.53867,43.84487,1017
1986275,129,Jilin,1520,126.53804,43.84531,38870,1,10-16 08:41:00,10-16 08:41:00,126.54464,43.85038,10-16 13:31:00,10-16 13:31:00,126.54195,43.844,1016
71821,129,Jilin,1520,126.53842,43.84523,38870,1,09-14 08:54:00,09-14 08:54:00,126.54454,43.85039,09-14 13:21:00,09-14 13:21:00,126.54027,43.84436,0914
2861629,129,Jilin,1520,126.53903,43.84539,38870,1,10-04 08:28:00,10-04 08:28:00,126.54455,43.85027,10-04 12:50:00,10-04 12:50:00,126.5402,43.84518,1004
2716328,129,Jilin,1520,126.53849,43.84508,38870,1,09-26 08:35:00,09-26 08:35:00,126.54457,43.85027,09-26 13:11:00,09-26 13:11:00,126.53898,43.84485,0926
3127038,129,Jilin,1520,126.53807,43.84538,38870,1,09-12 07:44:00,09-12 07:44:00,126.54448,43.85024,09-12 08:47:00,09-12 08:47:00,126.53758,43.84531,0912
4036964,129,Jilin,1520,126.53858,43.846,38870,1,09-04 09:33:00,09-04 09:33:00,126.54444,43.85037,09-04 10:42:00,09-04 10:42:00,126.53896,43.84591,0904
4088828,129,Jilin,1520,126.53858,43.84591,38870,1,09-06 07:47:00,09-06 07:47:00,126.54457,43.85032,09-06 15:05:00,09-06 15:05:00,126.53846,43.84598,0906
1164358,129,Jilin,1520,126.53848,43.84503,38870,1,09-29 08:32:00,09-29 08:32:00,126.5445,43.85028,09-29 12:28:00,09-29 12:28:00,126.53886,43.84498,0929
1959486,129,Jilin,1520,126.53842,43.84484,38870,1,09-24 08:16:00,09-24 08:16:00,126.54449,43.85032,09-24 14:10:00,09-24 14:10:00,126.53933,43.84406,0924
4339076,129,Jilin,1520,126.53854,43.84491,38870,1,09-29 08:30:00,09-29 08:30:00,126.54453,43.85019,09-29 12:13:00,09-29 12:13:00,126.53879,43.84495,0929
442094,129,Jilin,1520,126.53918,43.84533,38870,1,10-08 08:46:00,10-08 08:46:00,126.54459,43.85025,10-08 13:07:00,10-08 13:07:00,126.5398,43.84412,1008
3036442,129,Jilin,1520,126.53856,43.845,38870,1,10-15 08:16:00,10-15 08:16:00,126.54453,43.85039,10-15 13:22:00,10-15 13:22:00,126.54029,43.84506,1015
3811865,129,Jilin,2665,126.5391,43.84573,38870,1,08-24 08:52:00,08-24 08:52:00,126.54447,43.85029,08-24 13:14:00,08-24 13:14:00,126.53846,43.8458,0824
822477,129,Jilin,2665,126.53905,43.84522,38870,1,08-22 09:09:00,08-22 09:09:00,126.54457,43.8503,08-22 15:14:00,08-22 15:14:00,126.53878,43.84516,0822
3441003,129,Jilin,2665,126.53866,43.84489,38870,1,08-11 08:12:00,08-11 08:12:00,126.54455,43.85039,08-11 21:27:00,08-11 21:27:00,126.51362,43.82382,0811
3678904,129,Jilin,2665,126.53915,43.84527,38870,1,08-31 07:35:00,08-31 07:35:00,126.54414,43.85034,08-31 08:31:00,08-31 08:31:00,126.53854,43.84532,0831
6764,129,Jilin,2665,126.5391,43.84524,38870,1,08-11 08:16:00,08-11 08:16:00,126.54459,43.8503,08-11 14:33:00,08-11 14:33:00,126.53883,43.8451,0811
4322867,129,Jilin,2665,126.53906,43.8458,38870,1,08-14 09:14:00,08-14 09:14:00,126.54443,43.85021,08-14 14:38:00,08-14 14:38:00,126.53812,43.8457,0814
3007781,129,Jilin,2925,126.5391,43.84571,38870,1,07-02 08:57:00,07-02 08:57:00,126.54451,43.85023,07-02 09:51:00,07-02 09:51:00,126.53858,43.84581,0702
3999229,129,Jilin,2925,126.53903,43.84447,38870,1,07-01 08:47:00,07-01 08:47:00,126.54446,43.85016,07-01 09:34:00,07-01 09:34:00,126.53882,43.84446,0701
2045538,129,Jilin,2925,126.53908,43.8458,38870,1,07-04 09:33:00,07-04 09:33:00,126.54439,43.85027,07-04 09:46:00,07-04 09:46:00,126.53836,43.84581,0704
731302,129,Jilin,2925,126.5382,43.84508,38870,1,06-27 09:56:00,06-27 09:56:00,126.54434,43.8503,06-27 10:41:00,06-27 10:41:00,126.53797,43.84519,0627
529818,129,Jilin,161,126.56382,43.85712,39033,7,06-18 15:16:00,06-18 15:16:00,126.54437,43.8502,06-18 18:50:00,06-18 18:50:00,126.56444,43.85741,0618
1547413,129,Jilin,161,126.56637,43.85839,39033,7,06-19 16:08:00,06-19 16:08:00,126.54421,43.85004,06-20 07:54:00,06-20 07:54:00,126.54458,43.85024,0619
3410806,129,Jilin,638,126.56382,43.8575,39033,7,06-29 14:52:00,06-29 14:52:00,126.54446,43.8502,06-29 16:12:00,06-29 16:12:00,126.56414,43.85746,0629
2088313,129,Jilin,1520,126.56399,43.85717,39033,7,09-04 09:26:00,09-04 09:26:00,126.54451,43.85035,09-04 12:28:00,09-04 12:28:00,126.56428,43.85649,0904
2085128,129,Jilin,1520,126.5639,43.85768,39033,7,09-03 07:27:00,09-03 07:27:00,126.54457,43.85021,09-03 13:58:00,09-03 13:58:00,126.5642,43.85527,0903
1199206,129,Jilin,1520,126.56388,43.8575,39033,7,09-18 09:06:00,09-18 09:06:00,126.54443,43.85037,09-18 12:03:00,09-18 12:03:00,126.56437,43.85754,0918
872476,129,Jilin,1520,126.56385,43.85719,39033,7,09-30 09:13:00,09-30 09:13:00,126.54445,43.8502,09-30 11:47:00,09-30 11:47:00,126.56443,43.85804,0930
105886,129,Jilin,1520,126.56638,43.858,39033,7,10-05 08:25:00,10-05 08:25:00,126.54445,43.85039,10-05 11:44:00,10-05 11:44:00,126.56644,43.85764,1005
1970962,129,Jilin,1520,126.56573,43.85779,39033,7,09-06 07:41:00,09-06 07:41:00,126.54454,43.85025,09-06 12:36:00,09-06 12:36:00,126.56542,43.85809,0906
1820143,129,Jilin,2302,126.56653,43.85833,39033,7,07-13 08:48:00,07-13 08:48:00,126.54437,43.85023,07-13 11:55:00,07-13 11:55:00,126.56468,43.85449,0713
1914287,129,Jilin,2302,126.56389,43.85768,39033,7,07-12 08:16:00,07-12 08:16:00,126.54426,43.85034,07-12 10:01:00,07-12 10:01:00,126.56436,43.85544,0712
4345680,129,Jilin,2665,126.5658,43.85788,39033,7,08-05 09:53:00,08-05 09:53:00,126.54455,43.85019,08-05 13:02:00,08-05 13:02:00,126.56664,43.85782,0805
2761496,129,Jilin,2665,126.56389,43.85762,39033,7,08-14 09:18:00,08-14 09:18:00,126.54459,43.85028,08-14 12:30:00,08-14 12:30:00,126.5639,43.85523,0814
506552,129,Jilin,2665,126.56396,43.85755,39033,7,08-30 07:30:00,08-30 07:30:00,126.54414,43.85021,08-30 10:32:00,08-30 10:32:00,126.56448,43.85539,0830
4071937,129,Jilin,2665,126.56391,43.85751,39033,7,08-20 08:56:00,08-20 08:56:00,126.54459,43.85023,08-20 10:57:00,08-20 10:57:00,126.56485,43.85493,0820
2897585,129,Jilin,2665,126.56388,43.85767,39033,7,08-29 09:06:00,08-29 09:06:00,126.54424,43.85038,08-29 11:22:00,08-29 11:22:00,126.56469,43.85589,0829
920580,129,Jilin,2665,126.56384,43.85742,39033,7,08-25 07:53:00,08-25 07:53:00,126.54455,43.85034,08-25 10:52:00,08-25 10:52:00,126.56411,43.85647,0825
3522181,129,Jilin,2665,126.56641,43.85756,39033,7,08-03 08:45:00,08-03 08:45:00,126.54442,43.8503,08-03 10:53:00,08-03 10:53:00,126.56669,43.85775,0803
2582765,129,Jilin,2665,126.56395,43.85759,39033,7,08-21 08:41:00,08-21 08:41:00,126.54438,43.85039,08-21 11:07:00,08-21 11:07:00,126.56424,43.85532,0821
2942547,129,Jilin,2665,126.56398,43.85709,39033,7,08-09 09:22:00,08-09 09:22:00,126.54455,43.85028,08-09 12:38:00,08-09 12:38:00,126.56417,43.85757,0809
872069,129,Jilin,87,126.55618,43.84457,39500,14,10-14 08:48:00,10-14 08:48:00,126.54448,43.85032,10-14 11:01:00,10-14 11:01:00,126.55618,43.84425,1014
3420555,129,Jilin,87,126.55605,43.84449,39500,14,10-13 08:48:00,10-13 08:48:00,126.54444,43.85027,10-13 11:29:00,10-13 11:29:00,126.55557,43.84395,1013
3835841,129,Jilin,638,126.55817,43.84438,39500,14,07-10 08:44:00,07-10 08:44:00,126.54446,43.85022,07-10 10:17:00,07-10 10:17:00,126.5588,43.84454,0710
3957632,129,Jilin,638,126.55714,43.84418,39500,14,07-19 08:56:00,07-19 08:56:00,126.54445,43.85015,07-19 13:37:00,07-19 13:37:00,126.55873,43.84392,0719
3938801,129,Jilin,638,126.5564,43.84453,39500,14,06-12 09:57:00,06-12 09:57:00,126.54434,43.85016,06-12 12:31:00,06-12 12:31:00,126.55657,43.84457,0612
3867999,129,Jilin,638,126.55718,43.84379,39500,14,06-03 15:30:00,06-03 15:30:00,126.55411,43.84392,06-03 15:35:00,06-03 15:35:00,126.55734,43.8438,0603
2985862,129,Jilin,638,126.55652,43.84448,39500,14,06-30 10:16:00,06-30 10:16:00,126.54443,43.8502,06-30 12:03:00,06-30 12:03:00,126.55438,43.8435,0630
4213197,129,Jilin,638,126.55732,43.84427,39500,14,07-20 08:42:00,07-20 08:42:00,126.54439,43.85019,07-20 19:02:00,07-20 19:02:00,126.59183,43.77709,0720
1084052,129,Jilin,638,126.5565,43.84455,39500,14,07-05 09:25:00,07-05 09:25:00,126.54434,43.85014,07-05 11:20:00,07-05 11:20:00,126.55658,43.84447,0705
3951532,129,Jilin,638,126.55801,43.84449,39500,14,06-12 09:58:00,06-12 09:58:00,126.54434,43.85005,06-12 12:36:00,06-12 12:36:00,126.55784,43.844,0612
2831682,129,Jilin,638,126.55765,43.84432,39500,14,07-13 09:00:00,07-13 09:00:00,126.54439,43.85006,07-13 11:36:00,07-13 11:36:00,126.55878,43.84472,0713
4453807,129,Jilin,638,126.55768,43.84447,39500,14,06-12 09:58:00,06-12 09:58:00,126.54448,43.85007,06-12 12:42:00,06-12 12:42:00,126.55791,43.84435,0612
1828937,129,Jilin,638,126.55657,43.8445,39500,14,07-27 10:19:00,07-27 10:19:00,126.54441,43.85033,07-27 15:57:00,07-27 15:57:00,126.55743,43.84383,0727
369397,129,Jilin,638,126.55804,43.84437,39500,14,08-03 09:18:00,08-03 09:18:00,126.54443,43.85024,08-03 11:37:00,08-03 11:37:00,126.55831,43.84439,0803
313995,129,Jilin,638,126.55635,43.84458,39500,14,07-03 09:19:00,07-03 09:19:00,126.54422,43.84992,07-03 10:30:00,07-03 10:30:00,126.55364,43.84148,0703
2890034,129,Jilin,638,126.55777,43.84454,39500,14,06-13 10:52:00,06-13 10:52:00,126.55773,43.84499,06-13 10:52:00,06-13 10:52:00,126.55773,43.84463,0613
1631525,129,Jilin,87,126.55479,43.85252,39954,1,10-15 11:03:00,10-15 11:03:00,126.54408,43.8502,10-15 15:23:00,10-15 15:23:00,126.55789,43.84394,1015
3869633,129,Jilin,161,126.55583,43.85162,39954,1,06-15 10:03:00,06-15 10:03:00,126.54449,43.85036,06-15 15:58:00,06-15 15:58:00,126.55659,43.85211,0615
2673335,129,Jilin,161,126.556,43.85123,39954,1,06-13 10:59:00,06-13 10:59:00,126.54467,43.85012,06-13 15:27:00,06-13 15:27:00,126.55676,43.85083,0613
2074296,129,Jilin,638,126.55583,43.85252,39954,1,06-29 14:52:00,06-29 14:52:00,126.5445,43.85017,06-29 15:31:00,06-29 15:31:00,126.55528,43.85259,0629
3058684,129,Jilin,1520,126.55611,43.85141,39954,1,09-30 09:16:00,09-30 09:16:00,126.54445,43.85028,09-30 10:46:00,09-30 10:46:00,126.55585,43.85143,0930
3217971,129,Jilin,1520,126.55469,43.85257,39954,1,10-07 08:43:00,10-07 08:43:00,126.54446,43.85022,10-07 10:32:00,10-07 10:32:00,126.55716,43.85218,1007
3310467,129,Jilin,1520,126.55608,43.85215,39954,1,09-12 07:41:00,09-12 07:41:00,126.5445,43.85022,09-12 10:05:00,09-12 10:05:00,126.55589,43.85225,0912
263261,129,Jilin,1520,126.55459,43.85139,39954,1,10-02 08:53:00,10-02 08:53:00,126.54445,43.85019,10-02 10:22:00,10-02 10:22:00,126.5543,43.85128,1002
1098185,129,Jilin,1520,126.55461,43.85188,39954,1,09-11 08:33:00,09-11 08:33:00,126.54444,43.85024,09-11 10:43:00,09-11 10:43:00,126.55552,43.8521,0911
642848,129,Jilin,1520,126.55556,43.85138,39954,1,09-01 07:32:00,09-01 07:32:00,126.54446,43.85022,09-01 09:32:00,09-01 09:32:00,126.55542,43.8514,0901
2176244,129,Jilin,1520,126.5547,43.8518,39954,1,09-03 07:21:00,09-03 07:21:00,126.54452,43.85026,09-03 08:38:00,09-03 08:38:00,126.55543,43.85222,0903
4053404,129,Jilin,1520,126.55616,43.85147,39954,1,10-14 08:51:00,10-14 08:51:00,126.54451,43.85031,10-14 10:29:00,10-14 10:29:00,126.55583,43.8516,1014
2103155,129,Jilin,1520,126.5573,43.85252,39954,1,09-16 09:07:00,09-16 09:07:00,126.54444,43.85021,09-16 10:50:00,09-16 10:50:00,126.55706,43.85326,0916
4508956,129,Jilin,1520,126.55595,43.85174,39954,1,10-01 07:59:00,10-01 07:59:00,126.54444,43.85014,10-01 09:50:00,10-01 09:50:00,126.55586,43.8528,1001
4126104,129,Jilin,1520,126.55582,43.85172,39954,1,09-30 09:15:00,09-30 09:15:00,126.54443,43.8502,09-30 10:58:00,09-30 10:58:00,126.55655,43.85191,0930
2678152,129,Jilin,1520,126.55484,43.85113,39954,1,09-10 08:40:00,09-10 08:40:00,126.54448,43.85024,09-10 10:26:00,09-10 10:26:00,126.54971,43.84987,0910
2728661,129,Jilin,1520,126.55691,43.85108,39954,1,09-01 07:23:00,09-01 07:23:00,126.54446,43.85035,09-01 10:04:00,09-01 10:04:00,126.55694,43.85148,0901
3453836,129,Jilin,1520,126.55736,43.85253,39954,1,09-29 08:36:00,09-29 08:36:00,126.54449,43.85014,09-29 10:01:00,09-29 10:01:00,126.55565,43.85303,0929
363366,129,Jilin,1520,126.55614,43.85134,39954,1,09-27 08:53:00,09-27 08:53:00,126.54449,43.85033,09-27 10:57:00,09-27 10:57:00,126.55548,43.85123,0927
1712297,129,Jilin,1520,126.55726,43.85235,39954,1,09-20 09:08:00,09-20 09:08:00,126.54447,43.85025,09-20 09:47:00,09-20 09:47:00,126.5575,43.85221,0920
657092,129,Jilin,1520,126.55709,43.85072,39954,1,09-21 08:01:00,09-21 08:01:00,126.54458,43.85011,09-21 09:46:00,09-21 09:46:00,126.55708,43.85096,0921
1474946,129,Jilin,1520,126.55594,43.85169,39954,1,09-28 09:18:00,09-28 09:18:00,126.54443,43.85038,09-28 11:14:00,09-28 11:14:00,126.55543,43.85154,0928
145895,129,Jilin,1520,126.55611,43.85134,39954,1,09-22 08:52:00,09-22 08:52:00,126.54459,43.85032,09-22 10:07:00,09-22 10:07:00,126.55427,43.84955,0922
3600578,129,Jilin,1520,126.55552,43.85145,39954,1,10-13 08:49:00,10-13 08:49:00,126.54444,43.85032,10-13 10:41:00,10-13 10:41:00,126.55435,43.85076,1013
3245185,129,Jilin,2302,126.55503,43.85091,39954,1,07-13 08:50:00,07-13 08:50:00,126.54449,43.85036,07-13 10:34:00,07-13 10:34:00,126.55481,43.85083,0713
3513445,129,Jilin,2665,126.55598,43.85189,39954,1,08-22 09:14:00,08-22 09:14:00,126.54441,43.85033,08-22 11:17:00,08-22 11:17:00,126.55495,43.85097,0822
3302251,129,Jilin,2665,126.55584,43.85265,39954,1,08-18 08:27:00,08-18 08:27:00,126.54456,43.85031,08-18 10:05:00,08-18 10:05:00,126.55568,43.85273,0818
3651892,129,Jilin,2665,126.55691,43.85072,39954,1,08-21 08:46:00,08-21 08:46:00,126.54448,43.85029,08-21 10:14:00,08-21 10:14:00,126.55249,43.85273,0821
4416984,129,Jilin,2665,126.55492,43.85174,39954,1,08-13 09:01:00,08-13 09:01:00,126.54449,43.85017,08-13 10:36:00,08-13 10:36:00,126.55558,43.851,0813
2941548,129,Jilin,2665,126.55578,43.85267,39954,1,08-03 08:44:00,08-03 08:44:00,126.54446,43.85025,08-03 09:56:00,08-03 09:56:00,126.55526,43.85275,0803
288569,129,Jilin,2665,126.55587,43.85174,39954,1,08-24 07:59:00,08-24 07:59:00,126.54456,43.85049,08-24 10:15:00,08-24 10:15:00,126.55577,43.85266,0824
3685473,129,Jilin,2665,126.55591,43.85175,39954,1,08-13 09:00:00,08-13 09:00:00,126.54452,43.85013,08-13 10:56:00,08-13 10:56:00,126.55576,43.85296,0813
2048479,129,Jilin,2665,126.55591,43.85167,39954,1,08-20 08:55:00,08-20 08:55:00,126.54459,43.85028,08-20 10:05:00,08-20 10:05:00,126.55648,43.8522,0820
1549393,129,Jilin,2665,126.55475,43.85176,39954,1,08-11 08:13:00,08-11 08:13:00,126.54449,43.85038,08-11 09:52:00,08-11 09:52:00,126.55524,43.85207,0811
3615505,129,Jilin,2665,126.55617,43.85149,39954,1,08-17 08:30:00,08-17 08:30:00,126.54443,43.85037,08-17 10:11:00,08-17 10:11:00,126.55643,43.85143,0817
2288283,129,Jilin,2665,126.55597,43.85126,39954,1,08-05 09:52:00,08-05 09:52:00,126.54441,43.85017,08-05 11:37:00,08-05 11:37:00,126.55556,43.85124,0805
4232840,129,Jilin,2665,126.55648,43.85177,39954,1,08-05 09:51:00,08-05 09:51:00,126.54459,43.85013,08-05 11:43:00,08-05 11:43:00,126.55599,43.85195,0805
1463657,129,Jilin,2665,126.55475,43.85186,39954,1,08-10 08:06:00,08-10 08:06:00,126.54457,43.85034,08-10 08:53:00,08-10 08:53:00,126.55435,43.85019,0810
1836133,129,Jilin,2665,126.55599,43.85169,39954,1,08-21 08:48:00,08-21 08:48:00,126.54443,43.85013,08-21 10:24:00,08-21 10:24:00,126.55541,43.85341,0821
1674266,129,Jilin,2665,126.55685,43.85144,39954,1,08-31 07:30:00,08-31 07:30:00,126.54422,43.85033,08-31 09:52:00,08-31 09:52:00,126.55686,43.85045,0831
2824642,129,Jilin,3442,126.55694,43.85104,39954,1,07-03 09:46:00,07-03 09:46:00,126.54447,43.85022,07-03 11:42:00,07-03 11:42:00,126.557,43.85126,0703
3043466,129,Jilin,3458,126.55602,43.85126,39954,1,06-27 10:10:00,06-27 10:10:00,126.54437,43.85014,06-27 14:09:00,06-27 14:09:00,126.55717,43.85103,0627
2861180,129,Jilin,3458,126.55453,43.85225,39954,1,06-27 10:10:00,06-27 10:10:00,126.5444,43.85004,06-28 07:16:00,06-28 07:16:00,126.55083,43.85343,0627
1728329,129,Jilin,3458,126.55494,43.85163,39954,1,06-27 10:10:00,06-27 10:10:00,126.54447,43.85007,06-27 13:41:00,06-27 13:41:00,126.55534,43.85179,0627
163412,129,Jilin,638,126.54046,43.84286,40305,1,06-27 15:18:00,06-27 15:18:00,126.54445,43.85011,06-27 17:18:00,06-27 17:18:00,126.54166,43.84121,0627
2246115,129,Jilin,638,126.54096,43.84304,40305,1,07-08 08:41:00,07-08 08:41:00,126.54424,43.8501,07-08 12:57:00,07-08 12:57:00,126.54067,43.843,0708
3573211,129,Jilin,638,126.54094,43.84291,40305,1,07-24 09:46:00,07-24 09:46:00,126.54003,43.84313,07-24 09:46:00,07-24 09:46:00,126.54014,43.8432,0724
2078149,129,Jilin,638,126.54095,43.84307,40305,1,07-25 09:00:00,07-25 09:00:00,126.54443,43.85027,07-25 10:10:00,07-25 10:10:00,126.54023,43.84315,0725
3044590,129,Jilin,638,126.53971,43.84268,40305,1,06-29 09:00:00,06-29 09:00:00,126.54415,43.84994,06-29 14:04:00,06-29 14:04:00,126.54033,43.84201,0629
1096703,129,Jilin,1520,126.54005,43.843,40305,1,09-09 09:07:00,09-09 09:07:00,126.54453,43.85034,09-09 14:34:00,09-09 14:34:00,126.54097,43.84313,0909
466782,129,Jilin,1520,126.54007,43.8423,40305,1,10-06 08:30:00,10-06 08:30:00,126.54454,43.85025,10-06 13:07:00,10-06 13:07:00,126.53984,43.8423,1006
47836,129,Jilin,1520,126.5409,43.843,40305,1,09-02 07:36:00,09-02 07:36:00,126.54454,43.85035,09-02 09:56:00,09-02 09:56:00,126.53962,43.8427,0902
1216166,129,Jilin,1520,126.53976,43.84259,40305,1,09-08 07:36:00,09-08 07:36:00,126.5445,43.85048,09-08 11:55:00,09-08 11:55:00,126.5396,43.84251,0908
1520222,129,Jilin,1520,126.54047,43.84284,40305,1,09-19 08:31:00,09-19 08:31:00,126.54455,43.85038,09-19 12:06:00,09-19 12:06:00,126.54013,43.84361,0919
2783037,129,Jilin,1520,126.54099,43.84309,40305,1,09-24 08:04:00,09-24 08:04:00,126.54456,43.8503,09-24 14:03:00,09-24 14:03:00,126.54071,43.84327,0924
1682068,129,Jilin,1520,126.54099,43.84293,40305,1,09-10 08:40:00,09-10 08:40:00,126.54449,43.85037,09-10 13:13:00,09-10 13:13:00,126.54043,43.84324,0910
3312305,129,Jilin,1520,126.54122,43.84275,40305,1,10-16 08:42:00,10-16 08:42:00,126.54454,43.85021,10-16 13:22:00,10-16 13:22:00,126.54154,43.84278,1016
2942539,129,Jilin,2665,126.54089,43.84308,40305,1,08-16 08:31:00,08-16 08:31:00,126.54449,43.85021,08-16 13:14:00,08-16 13:14:00,126.54026,43.84329,0816
1847527,129,Jilin,2665,126.54004,43.84306,40305,1,08-23 09:13:00,08-23 09:13:00,126.5445,43.85036,08-23 13:51:00,08-23 13:51:00,126.54052,43.84296,0823
2275422,129,Jilin,2665,126.54051,43.84273,40305,1,08-08 08:35:00,08-08 08:35:00,126.54445,43.85023,08-08 14:09:00,08-08 14:09:00,126.54048,43.84355,0808
3505765,129,Jilin,161,126.51951,43.81728,40617,14,06-09 09:55:00,06-09 09:55:00,126.54458,43.85021,06-09 12:10:00,06-09 12:10:00,126.51914,43.8172,0609
1939815,129,Jilin,2688,126.5181,43.81743,40617,14,07-02 14:48:00,07-02 14:48:00,126.54465,43.85004,07-02 16:42:00,07-02 16:42:00,126.51846,43.81768,0702
2373868,129,Jilin,2688,126.51936,43.81714,40617,14,07-23 08:18:00,07-23 08:18:00,126.54451,43.85028,07-23 11:35:00,07-23 11:35:00,126.51873,43.81796,0723
4339763,129,Jilin,2688,126.51831,43.81813,40617,14,09-10 15:10:00,09-10 15:10:00,126.54447,43.85019,09-10 16:31:00,09-10 16:31:00,126.51852,43.81804,0910
2503340,129,Jilin,2688,126.51787,43.81683,40617,14,07-26 08:52:00,07-26 08:52:00,126.54453,43.85024,07-26 12:28:00,07-26 12:28:00,126.51949,43.81619,0726
1236593,129,Jilin,2688,126.5179,43.81679,40617,14,09-09 15:59:00,09-09 15:59:00,126.54446,43.85027,09-09 17:22:00,09-09 17:22:00,126.51735,43.81718,0909
2255019,129,Jilin,2688,126.51947,43.81726,40617,14,08-06 09:26:00,08-06 09:26:00,126.54453,43.85028,08-06 11:05:00,08-06 11:05:00,126.51865,43.81744,0806
1497051,129,Jilin,2688,126.51852,43.81676,40617,14,06-04 14:50:00,06-04 14:50:00,126.54457,43.8502,06-04 15:54:00,06-04 15:54:00,126.51762,43.81694,0604
194166,129,Jilin,2688,126.51852,43.81675,40617,14,08-03 08:42:00,08-03 08:42:00,126.54442,43.85022,08-03 12:51:00,08-03 12:51:00,126.51727,43.81706,0803
348454,129,Jilin,2688,126.51939,43.81781,40617,14,08-27 16:48:00,08-27 16:48:00,126.54443,43.85006,08-27 17:38:00,08-27 17:38:00,126.5195,43.81825,0827
2864557,129,Jilin,2688,126.51978,43.81752,40617,14,09-06 14:38:00,09-06 14:38:00,126.54461,43.85008,09-06 16:13:00,09-06 16:13:00,126.51832,43.81677,0906
3396527,129,Jilin,2688,126.51894,43.8176,40617,14,06-01 18:48:00,06-01 18:48:00,126.54454,43.84992,06-01 20:20:00,06-01 20:20:00,126.51897,43.81779,0601
3602724,129,Jilin,2688,126.5193,43.81805,40617,14,07-18 08:19:00,07-18 08:19:00,126.54448,43.85013,07-18 12:16:00,07-18 12:16:00,126.51874,43.81783,0718
4278403,129,Jilin,2688,126.51927,43.81677,40617,14,07-24 08:22:00,07-24 08:22:00,126.54476,43.85006,07-24 10:38:00,07-24 10:38:00,126.51835,43.81739,0724
3757539,129,Jilin,2688,126.51835,43.8165,40617,14,07-27 09:40:00,07-27 09:40:00,126.54457,43.85026,07-27 12:28:00,07-27 12:28:00,126.5187,43.81671,0727
2189474,129,Jilin,2688,126.51859,43.81742,40617,14,07-22 14:45:00,07-22 14:45:00,126.54449,43.85018,07-22 15:54:00,07-22 15:54:00,126.5183,43.81686,0722
1670170,129,Jilin,2688,126.51942,43.81718,40617,14,09-16 09:12:00,09-16 09:12:00,126.5445,43.85026,09-16 10:24:00,09-16 10:24:00,126.51849,43.81806,0916
3468734,129,Jilin,2688,126.51939,43.8169,40617,14,07-21 08:59:00,07-21 08:59:00,126.54472,43.85007,07-21 09:41:00,07-21 09:41:00,126.52515,43.82651,0721
4005980,129,Jilin,2688,126.51861,43.81824,40617,14,07-14 17:07:00,07-14 17:07:00,126.54466,43.85016,07-14 18:08:00,07-14 18:08:00,126.51881,43.81808,0714
4078539,129,Jilin,2688,126.51857,43.81734,40617,14,08-01 08:55:00,08-01 08:55:00,126.54446,43.8503,08-01 10:19:00,08-01 10:19:00,126.51832,43.81735,0801
